Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,Id
789,Maxime Talbot,29,PHI,C,11,1,1,2,1,2,0.1,1,0,0,0,1,0,0,14,7.1,166,15:08,8,11,16,10,61.5,talboma01
790,Henrik Tallinder,35,BUF,D,64,2,6,8,-21,34,1.4,2,0,0,0,6,0,0,40,5,1216,19:00,76,39,1,0,100,tallihe01
791,Chris Tanev,24,VAN,D,64,6,11,17,12,8,5.3,5,0,1,2,11,0,0,65,9.2,1327,20:44,136,25,0,0,,tanevch01
792,Eric Tangradi,24,WPG,LW,55,3,3,6,-6,21,-0.1,3,0,0,0,3,0,0,52,5.8,475,8:39,17,105,3,0,100,tangrer01
793,Alex Tanguay,34,COL,LW,16,4,7,11,7,4,1.4,3,0,1,2,5,2,0,24,16.7,276,17:17,8,8,1,2,33.3,tangual01
794,Matt Taormina,27,TBL,D,7,0,0,0,0,0,0.1,0,0,0,0,0,0,0,6,0,94,13:24,6,5,0,0,,taormma01
795,Vladimir Tarasenko,22,STL,RW,64,21,22,43,20,16,6.4,16,5,0,3,20,2,0,136,15.4,971,15:10,9,22,2,4,33.3,tarasvl01
796,Tomas Tatar,23,DET,LW,73,19,20,39,12,30,5.3,17,2,0,3,16,4,0,158,12,1048,14:21,20,81,26,26,50,tatarto01
797,John Tavares,23,NYI,C,59,24,42,66,-6,40,7.7,16,8,0,4,25,17,0,188,12.8,1253,21:15,19,23,554,575,49.1,tavarjo01
798,Mattias Tedenby,23,NJD,RW,15,1,0,1,-8,10,-0.3,1,0,0,0,0,0,0,9,11.1,150,10:01,2,16,0,2,0,tedenma01
799,Teuvo Teravainen,19,CHI,C,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0,42,14:06,0,1,13,12,52,teravte01
800,Chris Terry,24,CAR,LW,10,0,2,2,-4,0,-0.1,0,0,0,0,0,2,0,13,0,121,12:05,6,9,0,0,,terrych01
801,Christian Thomas,21,MTL,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,14,7:11,1,1,0,0,,thomach01
802,Nate Thompson,29,TBL,C,81,9,7,16,3,27,1,7,0,2,1,7,0,0,105,8.6,1042,12:52,45,114,496,478,50.9,thompna01
803,Chris Thorburn,30,WPG,RW,55,2,9,11,0,65,0.6,2,0,0,1,9,0,0,26,7.7,492,8:57,34,108,20,13,60.6,thorbch01
804,Joe Thornton,34,SJS,C,82,11,65,76,20,32,7.9,9,2,0,3,47,17,1,122,9,1552,18:56,34,54,617,482,56.1,thornjo01
805,Shawn Thornton,36,BOS,LW,64,5,3,8,3,74,0.5,5,0,0,1,3,0,0,93,5.4,563,8:48,19,111,3,6,33.3,thornsh01
806,Kimmo Timonen,38,PHI,D,77,6,29,35,5,32,6.2,5,1,0,1,9,19,1,152,3.9,1565,20:20,112,75,0,0,,timonki01
807,Jarred Tinordi,21,MTL,D,22,0,2,2,-2,40,0.4,0,0,0,0,2,0,0,10,0,320,14:32,27,42,0,0,,tinorja01
808,Jiri Tlusty,25,CAR,LW,68,16,14,30,2,22,3.8,14,0,2,5,13,1,0,131,12.2,1032,15:10,38,88,3,12,20,tlustji01
809,Jonathan Toews,25,CHI,C,76,28,40,68,26,34,8.7,20,5,3,5,28,10,2,193,14.5,1555,20:28,20,29,884,660,57.3,toewsjo01
810,Tyler Toffoli,21,LAK,C,62,12,17,29,21,10,4.3,11,1,0,5,14,3,0,124,9.7,802,12:56,8,57,2,7,22.2,toffoty01
811,Jordin Tootoo,30,DET,RW,11,0,1,1,-3,5,-0.1,0,0,0,0,1,0,0,11,0,77,6:59,1,27,0,0,,tootojo01
812,Raffi Torres,32,SJS,LW,5,3,2,5,4,7,1,3,0,0,0,2,0,0,9,33.3,52,10:22,2,9,2,2,50,torrera01
813,Vincent Trocheck,20,FLA,C,20,5,3,8,-11,6,0.4,3,1,1,0,3,0,0,38,13.2,378,18:53,11,39,166,182,47.7,trochvi01
814,Corey Tropp,24,TOT,RW,53,2,9,11,3,37,0.8,2,0,0,0,9,0,0,35,5.7,474,8:56,27,111,0,1,0,troppco01
814,Corey Tropp,24,CBJ,RW,44,2,8,10,11,37,1.2,2,0,0,0,8,0,0,28,7.1,379,8:37,20,92,0,1,0,troppco01
814,Corey Tropp,24,BUF,RW,9,0,1,1,-8,0,-0.4,0,0,0,0,1,0,0,7,0,94,10:29,7,19,0,0,,troppco01
815,Zach Trotman,23,BOS,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,15:00,0,2,0,0,,trotmza01
816,Jacob Trouba,19,WPG,D,65,10,19,29,4,43,5.9,9,0,1,1,16,3,0,121,8.3,1458,22:26,132,95,0,0,,troubja01
817,Kyle Turris,24,OTT,C,82,26,32,58,22,39,7.5,18,6,2,5,23,8,1,215,12.1,1536,18:44,33,45,724,705,50.7,turriky01
818,Dana Tyrell,24,TBL,C,7,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,4,0,65,9:14,3,10,2,4,33.3,tyrelda01
819,Fedor Tyutin,30,CBJ,D,69,4,22,26,6,44,5.4,3,1,0,0,12,8,2,87,4.6,1477,21:25,83,89,0,0,,tyutife01
820,R.J. Umberger,31,CBJ,LW,74,18,16,34,-3,26,3.7,9,8,1,3,11,4,1,136,13.2,1197,16:11,36,113,25,15,62.5,umberrj01
821,Scottie Upshall,30,FLA,LW,76,15,22,37,1,73,3.9,13,1,1,3,17,5,0,161,9.3,1210,15:55,25,134,32,39,45.1,upshasc01
822,Alexander Urbom,23,WSH,D,20,1,1,2,1,19,0.7,1,0,0,0,0,0,1,16,6.3,292,14:36,13,25,0,0,,urbomal01
823,Bryce Van Brabant,22,CGY,LW,6,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,4,0,55,9:10,4,17,0,0,,vanbrbr01
824,David Van Der Gulik,30,COL,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,5:41,2,1,1,1,50,vandeda01
825,Mark Van Guilder,30,NSH,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:27,,0,,,,vanguma01
826,James van Riemsdyk,24,TOR,LW,80,30,31,61,-9,50,7.1,19,9,2,3,23,6,2,279,10.8,1685,21:03,29,118,46,67,40.7,vanrija01
827,Chris VandeVelde,26,PHI,C,18,0,1,1,-3,6,-0.3,0,0,0,0,0,1,0,8,0,139,7:44,6,24,16,24,40,vandech01
828,Thomas Vanek,30,TOT,LW,78,27,41,68,7,46,8.6,19,8,0,4,31,10,0,248,10.9,1509,19:21,17,30,20,26,43.5,vanekth01
828,Thomas Vanek,30,NYI,LW,47,17,27,44,4,34,5.4,12,5,0,2,20,7,0,137,12.4,940,20:00,10,17,1,0,100,vanekth01
828,Thomas Vanek,30,MTL,LW,18,6,9,15,8,8,2.2,4,2,0,2,9,0,0,61,9.8,327,18:11,3,10,17,23,42.5,vanekth01
828,Thomas Vanek,30,BUF,LW,13,4,5,9,-5,4,1,3,1,0,0,2,3,0,50,8,242,18:37,4,3,2,3,40,vanekth01
829,Phil Varone,23,BUF,C,9,1,1,2,-3,4,0.1,1,0,0,0,1,0,0,15,6.7,103,11:24,2,7,26,30,46.4,varonph01
830,Sami Vatanen,22,ANA,D,48,6,15,21,9,22,3.9,4,2,0,0,10,5,0,73,8.2,838,17:27,47,66,0,0,,vatansa01
831,Stephane Veilleux,32,MIN,LW,34,3,0,3,-2,21,0.1,3,0,0,0,0,0,0,26,11.5,287,8:26,20,41,1,1,50,veillst01
832,Antoine Vermette,31,PHX,C,82,24,21,45,0,44,5,14,7,3,4,15,6,0,160,15,1575,19:13,71,90,1005,778,56.4,vermean01
833,Kris Versteeg,27,TOT,RW,81,12,24,36,0,36,3.1,11,1,0,1,17,7,0,157,7.6,1171,14:28,23,29,56,63,47.1,verstkr01
833,Kris Versteeg,27,CHI,RW,63,10,19,29,9,27,2.9,9,1,0,1,14,5,0,110,9.1,889,14:06,18,23,47,53,47,verstkr01
833,Kris Versteeg,27,FLA,RW,18,2,5,7,-9,9,0.2,2,0,0,0,3,2,0,47,4.3,283,15:42,5,6,9,10,47.4,verstkr01
834,Linden Vey,22,LAK,RW,18,0,5,5,0,0,0.2,0,0,0,0,3,1,1,8,0,218,12:08,1,2,55,69,44.4,veyli01
835,Lubomir Visnovsky,37,NYI,D,24,3,8,11,-1,10,1.9,1,2,0,1,3,5,0,34,8.8,493,20:32,26,14,0,0,,visnolu01
836,Joe Vitale,28,PIT,C,53,1,13,14,-1,29,0.7,1,0,0,1,12,1,0,42,2.4,582,10:58,22,89,200,120,62.5,vitaljo01
837,Marc-Edouard Vlasic,26,SJS,D,81,5,19,24,31,38,7.3,4,0,1,0,17,1,1,138,3.6,1678,20:43,150,51,0,0,,vlasima01
838,Anton Volchenkov,31,NJD,D,56,0,8,8,3,20,2.5,0,0,0,0,7,0,1,42,0,940,16:47,91,129,0,0,,volchan01
839,Aaron Volpatti,28,WSH,LW,41,2,0,2,-3,49,-0.2,2,0,0,0,0,0,0,18,11.1,302,7:22,10,77,4,8,33.3,volpaaa01
840,Jakub Voracek,24,PHI,RW,82,23,39,62,11,22,7.6,15,8,0,2,24,15,0,235,9.8,1415,17:15,20,19,4,2,66.7,voracja01
841,Slava Voynov,24,LAK,D,82,4,30,34,6,44,7.2,3,1,0,0,18,12,0,143,2.8,1829,22:18,69,165,1,0,100,voynovi01
842,Radim Vrbata,32,PHX,RW,80,20,31,51,-6,22,5.2,10,10,0,2,20,11,0,263,7.6,1437,17:57,27,68,17,26,39.5,vrbatra01
843,Joel Ward,33,WSH,RW,82,24,25,49,7,32,6.2,16,6,2,4,21,4,0,133,18,1318,16:04,67,54,90,109,45.2,wardjo02
844,David Warsofsky,23,BOS,D,6,1,1,2,1,0,0.5,1,0,0,0,1,0,0,10,10,97,16:10,4,0,0,0,,warsoda01
845,Mike Weaver,35,TOT,D,72,1,12,13,0,31,2.8,1,0,0,0,12,0,0,53,1.9,1331,18:29,128,121,1,0,100,weavemi01
845,Mike Weaver,35,FLA,D,55,0,6,6,-9,23,0.7,0,0,0,0,6,0,0,44,0,1033,18:47,94,101,1,0,100,weavemi01
845,Mike Weaver,35,MTL,D,17,1,6,7,9,8,2,1,0,0,0,6,0,0,9,11.1,298,17:30,34,20,0,0,,weavemi01
846,Mike Weber,26,BUF,D,68,1,8,9,-29,73,0.7,1,0,0,0,7,0,1,47,2.1,1212,17:49,161,208,0,0,,webermi01
847,Shea Weber,28,NSH,D,79,23,33,56,-2,52,10.8,11,12,0,4,19,14,0,195,11.8,2125,26:54:00,173,169,0,0,,webersh01
848,Yannick Weber,25,VAN,D,49,6,4,10,-7,16,2,3,3,0,2,2,2,0,70,8.6,584,11:55,37,39,0,0,,weberya01
849,Dale Weise,25,TOT,RW,61,6,10,16,3,59,1.9,5,1,0,1,10,0,0,41,14.6,513,8:25,26,103,0,4,0,weiseda01
849,Dale Weise,25,VAN,RW,44,3,9,12,-1,42,1.2,2,1,0,0,9,0,0,29,10.3,342,7:46,13,65,0,4,0,weiseda01
849,Dale Weise,25,MTL,RW,17,3,1,4,4,17,0.7,3,0,0,1,1,0,0,12,25,172,10:07,13,38,0,0,,weiseda01
850,Stephen Weiss,30,DET,C,26,2,2,4,-4,12,-0.2,2,0,0,1,1,0,1,28,7.1,384,14:46,10,4,184,173,51.5,weissst01
851,Casey Wellman,26,WSH,C,13,2,1,3,3,0,0.5,2,0,0,0,1,0,0,15,13.3,122,9:22,5,9,50,47,51.5,wellmca01
852,Jeremy Welsh,25,VAN,C,19,1,0,1,-1,6,0,1,0,0,0,0,0,0,13,7.7,130,6:51,8,16,46,44,51.1,welshje01
853,Kevin Westgarth,29,TOT,RW,48,4,3,7,-4,68,0.6,4,0,0,1,3,0,0,31,12.9,312,6:30,10,45,1,4,20,westgke01
853,Kevin Westgarth,29,CGY,RW,36,4,3,7,-2,64,0.8,4,0,0,1,3,0,0,25,16,253,7:02,10,38,1,4,20,westgke01
853,Kevin Westgarth,29,CAR,RW,12,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,6,0,59,4:53,0,7,0,0,,westgke01
854,Patrick Wey,22,WSH,D,9,0,3,3,0,5,0.4,0,0,0,0,3,0,0,5,0,131,14:35,4,11,0,0,,weypa01
855,Blake Wheeler,27,WPG,RW,82,28,41,69,4,63,8.3,20,8,0,4,30,11,0,225,12.4,1532,18:41,68,150,15,25,37.5,wheelbl01
856,Ryan White,25,MTL,C,52,2,4,6,-8,50,-0.2,2,0,0,1,4,0,0,51,3.9,504,9:41,37,88,197,191,50.8,whitery01
857,Joe Whitney,25,NJD,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:00,0,1,0,1,0,whitnjo01
858,Ray Whitney,41,DAL,LW,69,9,23,32,-6,14,2.6,6,3,0,0,11,12,0,124,7.3,963,13:58,16,14,1,1,50,whitnra01
859,Ryan Whitney,30,FLA,D,7,0,0,0,-7,6,-0.5,0,0,0,0,0,0,0,8,0,117,16:45,10,4,0,0,,whitnry01
860,Dennis Wideman,30,CGY,D,46,4,17,21,-15,18,2.8,2,2,0,0,14,2,1,102,3.9,1044,22:42,75,62,0,0,,widemde01
861,Patrick Wiercioch,23,OTT,D,53,4,19,23,-1,20,3.4,1,3,0,0,10,9,0,97,4.1,868,16:22,48,54,0,2,0,wiercpa01
862,Justin Williams,32,LAK,RW,82,19,24,43,14,48,5.5,15,4,0,1,21,3,0,239,7.9,1390,16:57,21,44,2,8,20,williju01
863,Colin Wilson,24,NSH,C,81,11,22,33,-1,21,2.8,9,2,0,3,19,3,0,112,9.8,1233,15:13,35,49,166,177,48.4,wilsoco01
864,Garrett Wilson,22,FLA,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0,31,10:20,2,11,0,0,,wilsoga01
865,Ryan Wilson,26,COL,D,28,0,6,6,1,12,0.9,0,0,0,0,6,0,0,23,0,411,14:40,17,53,0,1,0,wilsory01
866,Tom Wilson,19,WSH,RW,82,3,7,10,1,151,0.4,2,1,0,0,7,0,0,63,4.8,651,7:56,13,197,0,3,0,wilsoto01
867,Jesse Winchester,30,FLA,C,52,9,9,18,-2,38,1.9,8,1,0,2,9,0,0,100,9,662,12:44,21,65,63,67,48.5,winchje01
868,Tommy Wingels,25,SJS,C,77,16,22,38,11,35,4.3,14,0,2,7,16,5,1,163,9.8,1241,16:07,58,218,20,36,35.7,wingeto01
869,Daniel Winnik,28,ANA,C,76,6,24,30,6,23,1.9,4,0,2,2,22,0,2,115,5.2,1170,15:23,62,61,85,111,43.4,winnida01
870,James Wisniewski,29,CBJ,D,75,7,44,51,0,61,8.3,4,3,0,1,19,25,0,166,4.2,1697,22:37,73,100,0,0,,wisnija01
871,Tyler Wotherspoon,20,CGY,D,14,0,4,4,-3,4,0.4,0,0,0,0,4,0,0,3,0,188,13:27,17,8,0,0,,wothety01
872,James Wright,23,WPG,C,59,0,2,2,-3,15,-0.9,0,0,0,0,2,0,0,41,0,565,9:35,20,63,126,143,46.8,wrighja02
873,Nail Yakupov,20,EDM,RW,63,11,13,24,-33,36,1.1,7,4,0,1,11,2,0,122,9,902,14:19,23,64,0,0,,yakupna01
874,Keith Yandle,27,PHX,D,82,8,45,53,-23,63,6.8,5,3,0,2,17,28,0,241,3.3,1980,24:09:00,105,22,0,0,,yandlke01
875,Brandon Yip,28,PHX,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,6:53,1,6,0,0,,yipbr01
876,Nolan Yonkman,32,ANA,D,2,0,1,1,-1,0,0,0,0,0,0,1,0,0,3,0,30,14:54,2,7,0,0,,yonkmno01
877,Nikita Zadorov,18,BUF,D,7,1,0,1,-4,4,0.1,1,0,0,0,0,0,0,4,25,120,17:10,3,25,0,0,,zadorni01
878,Travis Zajac,28,NJD,C,80,18,30,48,3,28,5.2,15,3,0,3,18,12,0,165,10.9,1625,20:19,25,53,761,633,54.6,zajactr01
879,Michael Zalewski,21,VAN,LW,2,0,1,1,2,0,0.2,0,0,0,0,0,1,0,2,0,24,12:08,0,0,0,0,,zalewmi01
880,Henrik Zetterberg,33,DET,LW,45,16,32,48,19,20,6.5,13,3,0,1,18,14,0,151,10.6,925,20:33,15,23,259,230,53,zettehe01
881,Mika Zibanejad,20,OTT,C,69,16,17,33,-15,18,3,13,3,0,0,12,5,0,153,10.5,989,14:20,28,118,183,214,46.1,zibanmi01
882,Marek Zidlicky,36,NJD,D,81,12,30,42,-3,60,8.3,4,8,0,2,18,10,2,128,9.4,1754,21:39,81,124,0,0,,zidlima01
883,Harry Zolnierczyk,26,PIT,LW,13,2,0,2,0,12,0.2,2,0,0,0,0,0,0,12,16.7,132,10:08,5,14,2,0,100,zolniha01
884,Dainius Zubrus,35,NJD,C,82,13,13,26,1,46,2.4,13,0,0,1,13,0,0,121,10.7,1440,17:33,39,107,216,208,50.9,zubruda01
885,Mats Zuccarello,26,NYR,LW,77,19,40,59,11,32,7.3,14,4,1,4,27,13,0,170,11.2,1320,17:08,41,116,3,5,37.5,zuccama01
886,Jason Zucker,22,MIN,LW,21,4,1,5,2,2,0.6,3,1,0,1,0,1,0,40,10,273,12:59,11,16,0,0,,zuckeja01
