Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Jason Wiemer,C,wiemeja01,0,711,20.0,64.4,7.8,8.2,16.0,-9.2,119.2,0.5199999999999999,5.8,2.0,0.0,0.8,6.8,1.2,0.2,90.4,8.98
Mike Watt,LW,wattmi01,0,713,21.5,44.5,4.5,9.5,14.0,-3.0,8.0,1.0,4.5,0.0,0.0,2.5,8.5,1.0,0.0,44.5,8.899999999999999
Stefan Ustorf,LW,ustorst01,0,715,22.5,27.0,3.5,5.0,8.5,2.5,8.0,0.45000000000000007,3.5,0.0,0.0,0.5,4.0,0.0,1.0,23.0,8.95
Dody Wood,C,wooddo01,0,716,23.5,23.25,1.75,2.25,4.0,-1.5,100.0,-0.125,1.5,0.0,0.25,0.0,2.25,0.0,0.0,21.25,9.025
Randy Wood,LW,woodra01,0,717,32.0,63.0,9.0,9.666666666666666,18.666666666666668,-5.0,52.333333333333336,0.8333333333333334,7.666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,7.333333333333333,0.6666666666666666,1.6666666666666667,126.66666666666667,7.233333333333333
Vaclav Varada,RW,varadva01,0,719,20.5,26.25,3.0,7.5,10.5,2.75,19.5,0.8500000000000001,2.75,0.25,0.0,0.5,6.75,0.75,0.0,38.5,6.05
Todd White,C,whiteto02,0,720,22.5,21.0,3.0,4.0,7.0,-0.5,11.0,0.5,2.0,1.0,0.0,0.0,3.0,1.0,0.0,23.0,22.45
Tyler Wright,C,wrighty01,0,720,23.0,43.4,1.4,1.2,2.6,-3.6,63.8,-0.62,1.2,0.2,0.0,0.4,1.2,0.0,0.0,23.2,7.1
Terry Yake,RW,yakete01,0,721,28.333333333333332,48.0,7.333333333333333,11.666666666666666,19.0,-2.3333333333333335,24.666666666666668,1.3333333333333333,4.666666666666667,2.3333333333333335,0.3333333333333333,3.3333333333333335,6.666666666666667,5.0,0.0,48.333333333333336,14.5
Alexei Yashin,C,yashial01,1,722,23.0,67.8,29.6,35.2,64.8,-4.0,34.0,7.5,19.0,10.6,0.0,3.6,20.6,14.2,0.4,243.2,12.1
Steve Webb,RW,webbst01,0,723,22.0,35.333333333333336,0.3333333333333333,1.3333333333333333,1.6666666666666667,-7.333333333333333,70.33333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,15.0,1.5999999999999999
Scott Young,RW,youngsc01,1,725,29.0,69.8,18.8,25.4,44.2,0.2,25.4,4.08,12.0,5.8,1.0,2.0,14.4,10.6,0.4,190.4,9.940000000000001
Paul Ysebaert,C,ysebapa01,0,726,30.0,46.0,9.2,14.2,23.4,-12.6,14.4,1.64,7.2,1.6,0.4,0.4,9.2,4.6,0.4,94.8,7.859999999999999
Steve Yzerman*,C,yzermst01,1,728,31.0,72.6,24.6,47.6,72.2,13.6,54.0,7.5,14.0,9.4,1.2,3.2,28.4,17.4,1.8,201.0,12.059999999999999
Roman Vopat,C,vopatro01,0,728,20.5,33.25,1.5,3.5,5.0,-7.25,63.25,-0.25,1.0,0.5,0.0,0.75,3.5,0.0,0.0,37.5,3.375
Rob Zamuner,LW,zamunro01,1,730,27.0,66.4,12.6,16.4,29.0,-7.0,41.4,2.2,9.6,0.2,2.8,2.8,13.0,1.2,2.2,131.4,10.02
Peter Worrell,LW,worrepe01,0,731,20.5,40.5,2.0,2.5,4.5,-2.0,205.5,0.04999999999999999,2.0,0.0,0.0,1.0,2.5,0.0,0.0,32.5,4.0
Valeri Zelepukin,LW,zelepva01,0,731,28.0,55.6,8.2,12.4,20.6,-3.8,57.2,1.3800000000000001,7.0,1.2,0.0,1.6,10.0,2.4,0.0,86.6,10.540000000000001
Peter Zezel,C,zezelpe01,0,733,31.0,42.2,5.8,10.6,16.4,4.4,13.0,1.3399999999999999,4.8,1.0,0.0,1.2,7.8,2.2,0.6,56.2,10.86
Alex Zhamnov,C,zhamnal01,1,734,26.0,65.2,22.6,36.6,59.2,5.0,50.4,6.12,15.0,6.8,0.8,2.6,19.8,16.0,0.8,191.0,12.2
Jamie Wright,LW,wrighja01,0,734,21.5,16.0,2.0,1.0,3.0,2.5,1.0,0.30000000000000004,2.0,0.0,0.0,1.0,1.0,0.0,0.0,12.5,13.35
Steve Washburn,C,washbst01,0,736,21.5,22.25,3.5,3.75,7.25,-1.0,10.5,0.49999999999999994,2.25,1.25,0.0,0.5,3.0,0.5,0.25,22.25,8.075
Chris Wells,C,wellsch01,0,739,21.5,45.5,2.25,5.0,7.25,-0.25,44.75,-0.3,1.75,0.0,0.5,0.0,4.0,0.25,0.75,34.75,5.925000000000001
Rob Valicevic,C,valicro01,0,742,28.0,19.0,4.0,2.0,6.0,4.0,2.0,0.8,4.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,17.4
Juha Ylonen,C,yloneju01,0,749,25.0,38.666666666666664,2.3333333333333335,9.333333333333334,11.666666666666666,5.0,10.0,0.6333333333333334,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,9.0,0.0,0.3333333333333333,42.666666666666664,3.5999999999999996
Landon Wilson,RW,wilsola02,0,749,21.5,26.5,3.25,5.0,8.25,0.25,25.5,0.525,3.25,0.0,0.0,0.0,4.25,0.75,0.0,36.75,9.875
Harry York,C,yorkha01,0,750,23.0,63.333333333333336,8.333333333333334,11.0,19.333333333333332,-1.0,26.333333333333332,1.0999999999999999,6.666666666666667,1.3333333333333333,0.3333333333333333,1.0,9.666666666666666,1.3333333333333333,0.0,63.333333333333336,12.366666666666667
Vitali Yachmenev,RW,yachmvi01,0,757,22.5,51.0,9.0,16.75,25.75,-5.25,10.0,1.7,6.5,2.0,0.5,1.5,11.25,5.25,0.25,79.25,8.25
Stephane Yelle,C,yellest01,0,761,22.5,75.75,9.25,13.25,22.5,-0.5,39.0,0.925,8.0,0.25,1.0,0.5,12.0,0.25,1.0,93.5,9.925
Sergei Zholtok,C,zholtse01,0,766,25.0,68.33333333333333,9.666666666666666,14.666666666666666,24.333333333333332,-5.666666666666667,13.666666666666666,1.8333333333333333,5.0,4.666666666666667,0.0,1.3333333333333333,9.666666666666666,5.0,0.0,108.33333333333333,9.1
Richard Zednik,LW,zedniri01,0,769,21.5,31.5,7.0,4.5,11.5,-3.25,20.5,1.075,6.0,1.0,0.0,1.0,4.25,0.25,0.0,71.0,9.6
Dainius Zubrus,RW,zubruda01,0,769,19.0,72.33333333333333,7.333333333333333,16.0,23.333333333333332,8.0,31.0,1.6333333333333335,6.333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,14.0,2.0,0.0,84.0,8.9
Clarke Wilm,C,wilmcl01,0,781,22.0,78.0,10.0,8.0,18.0,11.0,53.0,1.8,6.0,2.0,2.0,0.0,8.0,0.0,0.0,94.0,10.6
