Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Mike Santorelli,C,santomi01,1,678,23.5,16.0,1.0,0.5,1.5,-6.5,5.0,-0.3,1.0,0.0,0.0,0.0,0.5,0.0,0.0,23.5,2.8
Dave Scatchard,C,scatcda01,1,679,30.666666666666668,41.666666666666664,7.0,8.333333333333334,15.333333333333334,-9.333333333333334,67.0,0.8333333333333334,5.333333333333333,1.6666666666666667,0.0,1.3333333333333333,4.0,3.6666666666666665,0.6666666666666666,74.33333333333333,9.433333333333334
Peter Schaefer,LW,schaepe01,0,680,29.0,74.0,13.666666666666666,27.0,40.666666666666664,9.0,30.0,3.6,9.333333333333334,3.0,1.3333333333333333,1.3333333333333333,19.666666666666668,6.666666666666667,0.6666666666666666,120.0,11.200000000000001
Devin Setoguchi,RW,setogde01,0,682,22.0,65.0,20.666666666666668,18.666666666666668,39.333333333333336,7.333333333333333,17.333333333333332,4.933333333333334,13.333333333333334,7.333333333333333,0.0,3.0,14.0,4.666666666666667,0.0,172.0,11.733333333333334
Daniel Sedin*,LW,sedinda01,0,686,27.0,78.0,29.4,49.8,79.2,18.4,36.8,9.58,18.2,11.2,0.0,6.8,32.0,17.4,0.4,239.4,12.32
Henrik Sedin*,C,sedinhe01,0,687,27.0,82.0,18.8,66.4,85.2,18.6,54.8,8.919999999999998,14.4,3.6,0.8,3.4,39.8,26.2,0.4,139.4,13.38
James Sheppard,C,sheppja01,1,687,20.0,74.66666666666667,3.6666666666666665,12.666666666666666,16.333333333333332,-9.333333333333334,36.0,0.3333333333333333,3.6666666666666665,0.0,0.0,0.6666666666666666,10.333333333333334,2.3333333333333335,0.0,69.66666666666667,5.266666666666667
Peter Sejna,LW,sejnape01,1,689,26.5,14.0,2.0,1.0,3.0,1.5,4.0,0.30000000000000004,2.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,9.95
Teemu Selänne*,RW,selante01,0,690,37.0,61.4,30.8,31.0,61.8,11.8,37.2,8.120000000000001,14.8,16.0,0.0,5.4,16.0,15.0,0.0,194.0,15.52
Brendan Shanahan*,LW,shanabr01,0,693,38.5,64.0,24.5,26.25,50.75,6.75,54.0,6.0,13.5,10.25,0.75,3.25,15.75,10.0,0.5,231.5,10.025
Patrick Sharp,C,sharppa01,0,694,26.0,75.0,24.2,23.4,47.6,8.6,48.8,5.5600000000000005,16.0,5.6,2.6,4.2,16.4,6.0,1.0,192.6,12.58
Alexander Semin,LW,seminal01,0,694,23.5,68.75,34.5,35.0,69.5,9.0,71.75,9.0,23.25,10.75,0.5,5.25,16.5,18.0,0.5,232.25,14.825
Jody Shelley,LW,shelljo01,1,695,31.0,68.2,1.8,4.6,6.4,-3.0,130.8,0.07999999999999999,1.8,0.0,0.0,0.4,4.4,0.2,0.0,41.0,4.36
Timofei Shishkanov,RW,shishti01,1,696,22.0,22.0,3.0,2.0,5.0,-1.0,6.0,0.5,3.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,11.5
Ryan Shannon,RW,shannry01,1,696,24.5,45.25,5.0,10.0,15.0,-4.0,14.0,1.05,3.0,2.0,0.0,0.5,8.25,1.75,0.0,70.25,8.75
Mike Sillinger,C,sillimi01,0,697,35.5,55.0,18.5,19.0,37.5,-6.75,34.25,3.625,10.0,7.25,1.25,1.75,10.75,7.75,0.5,117.75,15.375
Brandon Segal,RW,segalbr01,1,698,25.5,23.0,3.0,3.0,6.0,1.5,19.0,0.6499999999999999,3.0,0.0,0.0,1.0,3.0,0.0,0.0,28.5,5.45
Jon Sim,LW,simjo01,1,698,30.0,55.4,11.2,8.6,19.8,-5.0,40.4,1.8,8.4,2.8,0.0,1.2,8.0,0.6,0.0,107.8,8.440000000000001
Chris Simon,LW,simonch01,1,700,35.0,59.0,6.333333333333333,11.0,17.333333333333332,5.0,76.0,1.5999999999999999,5.0,1.3333333333333333,0.0,1.0,9.666666666666666,1.3333333333333333,0.0,61.666666666666664,8.799999999999999
Fredrik Sjostrom,RW,sjostfr01,1,702,24.0,73.2,7.4,9.8,17.2,-5.0,30.8,0.82,5.6,1.0,0.8,0.8,8.8,0.6,0.4,100.6,7.140000000000001
Jim Slater,C,slateji01,1,706,25.0,67.0,8.4,9.2,17.6,0.0,52.2,1.34,7.2,0.4,0.8,0.8,8.8,0.4,0.0,98.8,8.42
Vladimir Sobotka,C,sobotvl01,1,706,21.0,44.666666666666664,2.0,5.333333333333333,7.333333333333333,-5.333333333333333,21.333333333333332,9.25185853854297e-18,2.0,0.0,0.0,0.3333333333333333,5.333333333333333,0.0,0.0,42.0,4.6000000000000005
Mark Smith,C,smithma01,1,710,29.0,58.333333333333336,4.333333333333333,9.333333333333334,13.666666666666666,-2.3333333333333335,66.0,0.7333333333333334,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,7.333333333333333,1.6666666666666667,0.3333333333333333,55.0,6.866666666666667
Dan Sexton,RW,sextoda01,1,712,22.0,41.0,9.0,10.0,19.0,-3.0,16.0,1.9,7.0,2.0,0.0,0.0,9.0,1.0,0.0,93.0,9.7
Wyatt Smith,C,smithwy01,1,712,29.0,42.666666666666664,1.0,4.666666666666667,5.666666666666667,-6.333333333333333,16.666666666666668,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,4.0,0.3333333333333333,0.3333333333333333,35.333333333333336,2.2666666666666666
Jerred Smithson,C,smithje01,1,713,28.0,72.4,6.0,7.6,13.6,-3.6,49.8,0.27999999999999997,4.8,0.2,1.0,1.2,6.6,0.2,0.8,57.2,10.84
Wayne Simmonds,RW,simmowa01,0,714,20.5,80.0,12.5,19.0,31.5,7.0,94.5,3.2,11.5,1.0,0.0,2.0,17.0,1.5,0.5,127.0,9.85
Bryan Smolinski,C,smolibr01,0,714,35.0,75.66666666666667,14.333333333333334,24.666666666666668,39.0,3.0,34.333333333333336,3.466666666666667,9.333333333333334,3.6666666666666665,1.3333333333333333,3.3333333333333335,16.333333333333332,8.0,0.3333333333333333,143.33333333333334,9.866666666666667
Ryan Smyth,LW,smythry01,0,715,31.0,69.0,26.8,29.8,56.6,-2.8,52.8,6.220000000000001,14.6,11.4,0.8,3.4,19.6,9.6,0.6,214.2,12.379999999999999
Jason Spezza,C,spezzja01,0,719,24.0,70.6,28.4,51.4,79.8,10.8,48.6,9.22,17.0,11.0,0.4,4.8,29.8,21.4,0.2,187.8,15.26
Martin St. Louis*,RW,stlouma01,0,722,32.0,81.6,31.6,52.4,84.0,-4.6,23.6,8.76,19.6,9.4,2.6,5.8,31.8,18.8,1.8,247.8,12.74
Jordan Staal,C,staaljo01,0,723,19.5,81.75,21.0,21.0,42.0,8.75,43.25,4.2,16.0,2.5,2.5,3.0,15.75,3.5,1.75,168.75,13.200000000000001
Drew Stafford,RW,staffdr01,0,724,22.5,63.75,15.75,20.25,36.0,3.75,37.0,3.875,11.25,4.5,0.0,2.25,16.0,4.25,0.0,133.5,13.375
Eric Staal,C,staaler01,0,724,23.0,79.6,36.4,43.0,79.4,0.6,63.4,9.14,20.8,14.4,1.2,5.0,27.6,15.2,0.2,305.2,12.02
Matt Stajan,C,stajama01,0,726,24.0,80.4,15.0,27.2,42.2,-2.6,45.4,3.3,10.0,3.6,1.4,2.8,20.2,5.4,1.6,117.6,13.180000000000001
Paul Stastny,C,stastpa01,0,727,22.5,68.5,20.75,45.25,66.0,4.75,34.5,6.775,13.25,7.5,0.0,3.5,28.25,16.5,0.5,160.0,12.975
Yan Stastny,C,stastya01,1,727,25.0,18.2,1.2,2.0,3.2,-4.0,11.6,-0.02,1.2,0.0,0.0,0.0,1.8,0.0,0.2,13.6,8.28
David Steckel,C,steckda01,1,728,25.0,46.8,3.6,5.8,9.4,1.2,17.8,0.18,3.0,0.2,0.4,0.6,5.4,0.0,0.4,53.8,4.2
Alex Steen,C,steenal01,0,729,23.0,76.4,16.0,23.4,39.4,-1.6,32.0,3.4200000000000004,10.0,5.0,1.0,2.8,16.0,7.2,0.2,174.8,9.0
Patrik Stefan,C,stefapa01,1,730,25.5,52.5,7.5,10.0,17.5,4.0,23.0,1.4,6.0,1.0,0.5,2.0,9.0,0.5,0.5,61.0,12.25
Lee Stempniak,RW,stemple01,0,731,24.0,74.8,19.2,22.6,41.8,-4.8,30.8,4.1,13.4,5.6,0.2,2.2,15.0,7.4,0.2,162.2,11.940000000000001
Grant Stevenson,C,stevegr01,1,732,24.0,47.0,10.0,12.0,22.0,-7.0,14.0,1.9,5.0,5.0,0.0,2.0,8.0,4.0,0.0,67.0,14.9
Jeremy Stevenson,LW,steveje01,1,733,31.0,51.0,5.0,3.0,8.0,-3.0,95.0,0.5,5.0,0.0,0.0,0.0,3.0,0.0,0.0,48.0,10.4
Turner Stevenson,RW,stevetu01,1,734,33.0,31.0,1.0,3.0,4.0,-2.0,45.0,-0.1,0.0,0.0,1.0,0.0,2.0,0.0,1.0,26.0,3.8
Anthony Stewart,RW,stewaan01,1,735,22.5,26.25,1.0,2.0,3.0,-1.0,9.5,0.025,0.75,0.25,0.0,0.0,1.75,0.0,0.25,25.25,4.025
Karl Stewart,LW,stewaka01,1,736,23.0,21.333333333333332,0.6666666666666666,1.0,1.6666666666666667,-3.3333333333333335,21.333333333333332,-0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,9.666666666666666,3.1666666666666665
Cory Stillman,LW,stillco01,0,737,34.0,63.0,16.4,34.4,50.8,-6.8,27.8,4.66,9.8,6.6,0.0,3.0,19.8,14.6,0.0,133.8,11.8
Jarret Stoll,C,stollja01,0,738,25.0,72.2,16.6,29.6,46.2,-2.2,60.8,4.36,7.8,7.8,1.0,2.4,14.2,14.6,0.8,172.8,9.86
Zack Stortini,RW,stortza01,1,738,22.5,56.0,3.5,5.75,9.25,-1.0,160.5,0.5,3.25,0.25,0.0,0.25,5.75,0.0,0.0,31.0,12.15
Colin Stuart,LW,stuarco01,1,739,25.5,25.5,4.0,2.5,6.5,2.5,12.0,0.6499999999999999,2.0,0.0,2.0,0.5,2.0,0.0,0.5,36.5,12.55
Martin Straka,LW,strakma01,0,739,34.0,74.66666666666667,21.666666666666668,40.666666666666664,62.333333333333336,12.666666666666666,29.333333333333332,6.633333333333333,16.333333333333332,5.0,0.3333333333333333,4.0,22.0,18.333333333333332,0.3333333333333333,150.66666666666666,14.200000000000001
Nick Spaling,C,spalini01,1,740,21.0,28.0,0.0,3.0,3.0,3.0,0.0,-0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0
Jozef Stümpel,RW,stumpjo01,0,745,34.0,66.33333333333333,15.0,28.0,43.0,0.6666666666666666,19.333333333333332,3.6333333333333333,9.0,5.0,1.0,2.0,17.333333333333332,10.666666666666666,0.0,103.33333333333333,13.833333333333334
Marco Sturm,LW,sturmma01,0,746,29.0,65.0,22.4,19.4,41.8,3.2,34.4,4.88,14.4,7.2,0.8,2.8,11.6,7.4,0.4,176.2,13.280000000000001
Steven Stamkos,C,stamkst01,0,747,18.5,80.5,37.0,33.5,70.5,-7.5,38.5,8.65,20.0,16.5,0.5,3.0,21.0,12.5,0.0,239.0,14.95
Steve Sullivan,C,sullist01,0,749,33.0,62.25,20.25,32.5,52.75,5.5,33.75,5.65,11.75,6.75,1.75,3.75,19.0,13.25,0.25,137.25,14.65
Mats Sundin*,C,sundima01,0,750,35.5,65.0,24.75,40.25,65.0,4.25,56.0,6.975,14.5,9.25,1.0,2.75,19.25,20.5,0.5,221.0,11.4
Viktor Stalberg,LW,stalbvi01,1,750,24.0,40.0,9.0,5.0,14.0,-13.0,30.0,0.8,9.0,0.0,0.0,0.0,3.0,2.0,0.0,117.0,7.7
Niklas Sundström,RW,sundsni01,1,751,30.0,55.0,6.0,9.0,15.0,-6.0,30.0,0.5,6.0,0.0,0.0,2.0,8.0,0.0,1.0,54.0,11.1
Brad Staubitz,RW,staubbr01,1,751,24.5,41.0,2.0,2.5,4.5,0.0,93.0,0.25,2.0,0.0,0.0,1.0,2.0,0.5,0.0,23.0,8.5
Tomas Surovy,LW,surovto01,1,752,24.0,53.0,12.0,13.0,25.0,-13.0,45.0,1.7,9.0,3.0,0.0,1.0,8.0,5.0,0.0,107.0,11.2
Alexander Svitov,C,svitoal01,1,753,24.0,76.0,7.0,11.0,18.0,-10.0,145.0,0.5,6.0,1.0,0.0,2.0,8.0,3.0,0.0,83.0,8.4
Brian Sutherby,C,suthebr01,1,754,25.0,60.0,7.0,7.6,14.6,-4.2,70.4,0.76,6.2,0.2,0.6,0.0,7.6,0.0,0.0,67.4,9.72
Marek Svatos,RW,svatoma01,0,756,25.0,62.4,18.8,13.6,32.4,-1.0,41.4,3.7600000000000002,12.4,6.4,0.0,3.8,8.6,5.0,0.0,141.6,12.940000000000001
Jaroslav Svoboda,LW,svoboja01,1,757,25.0,43.0,4.0,3.0,7.0,-3.0,22.0,0.4,4.0,0.0,0.0,2.0,3.0,0.0,0.0,33.0,12.1
Chris Stewart,RW,stewach02,0,757,21.5,65.0,19.5,22.0,41.5,-7.0,63.5,4.5,17.0,2.0,0.5,3.0,15.5,6.5,0.0,159.5,11.95
Petr Sykora,RW,sykorpe01,0,759,31.0,65.4,20.0,23.2,43.2,-3.4,35.0,4.5600000000000005,11.6,8.4,0.0,4.0,13.0,10.2,0.0,166.0,12.78
Jeff Taffe,C,taffeje01,1,762,26.0,19.0,2.0,2.4,4.4,-2.0,3.2,0.26,1.6,0.4,0.0,0.2,1.2,1.2,0.0,23.2,5.26
Tyson Strachan,RW,stracty01,1,763,24.5,19.0,0.0,2.5,2.5,5.5,21.5,0.85,0.0,0.0,0.0,0.0,2.5,0.0,0.0,14.0,0.0
Maxime Talbot,C,talboma01,1,763,23.0,61.2,8.8,8.6,17.4,-4.8,51.6,0.96,6.8,0.0,2.0,1.4,8.0,0.6,0.0,72.8,11.36
Jeff Tambellini,LW,tambeje01,1,766,23.0,36.0,3.6,5.6,9.2,-6.0,14.0,0.4,3.0,0.6,0.0,0.0,5.0,0.6,0.0,46.6,7.6
Petr Tenkrat,RW,tenkrpe01,1,766,29.0,64.0,9.0,5.0,14.0,-16.0,34.0,0.4,7.0,2.0,0.0,1.0,4.0,1.0,0.0,82.0,11.0
Alex Tanguay,LW,tangual01,0,768,28.0,72.0,19.0,40.0,59.0,8.4,40.8,6.12,13.8,4.8,0.4,2.4,27.0,12.8,0.2,104.0,18.160000000000004
Jiri Tlusty,C,tlustji01,1,768,20.0,30.666666666666668,3.6666666666666665,5.0,8.666666666666666,-4.0,6.666666666666667,0.5,3.0,0.6666666666666666,0.0,0.6666666666666666,5.0,0.0,0.0,36.0,6.8
Nate Thompson,C,thompna01,1,768,23.666666666666668,39.333333333333336,1.3333333333333333,3.3333333333333335,4.666666666666667,-9.333333333333334,35.0,-0.6,1.0,0.0,0.3333333333333333,0.0,3.3333333333333335,0.0,0.0,51.0,1.9333333333333336
Nick Tarnasky,C,tarnani01,1,769,23.0,49.0,2.6,3.4,6.0,-6.0,59.4,0.06,2.4,0.2,0.0,0.4,3.4,0.0,0.0,39.6,5.34
Jonathan Toews,C,toewsjo01,0,769,20.0,74.0,27.666666666666668,36.0,63.666666666666664,15.0,47.333333333333336,7.666666666666667,18.0,9.333333333333334,0.3333333333333333,4.666666666666667,21.666666666666668,12.666666666666666,1.6666666666666667,180.33333333333334,15.5
Patrick Thoresen,LW,thorepa01,1,770,23.5,53.0,3.0,9.0,12.0,-5.5,33.0,0.4,2.5,0.0,0.5,1.0,8.0,1.0,0.0,56.0,5.3
Denis Tolpeko,C,tolpede01,1,771,23.0,26.0,1.0,5.0,6.0,-4.0,24.0,0.2,1.0,0.0,0.0,0.0,4.0,1.0,0.0,24.0,4.2
Tim Taylor,C,tayloti01,1,772,36.5,76.5,4.0,5.5,9.5,-8.5,19.0,-0.35,4.0,0.0,0.0,0.5,5.5,0.0,0.0,84.0,4.05
Bill Thomas,RW,thomabi01,1,775,23.5,14.0,2.75,2.25,5.0,-3.5,3.0,0.35,1.25,1.25,0.25,0.25,1.5,0.75,0.0,25.25,7.95
Brandon Sutter,C,suttebr03,1,776,19.5,61.0,11.0,12.0,23.0,-1.0,9.0,2.2,8.5,2.5,0.0,1.5,9.5,2.5,0.0,112.5,7.15
Chris Thorburn,C,thorbch01,1,776,24.0,54.4,3.8,6.6,10.4,-1.6,72.2,0.48,3.2,0.0,0.6,0.6,6.6,0.0,0.0,52.2,5.779999999999999
Kyle Turris,C,turriky01,1,776,18.5,33.0,4.0,6.5,10.5,-10.0,11.5,0.4,2.5,1.5,0.0,1.5,2.0,4.5,0.0,51.0,4.4
Joe Thornton,C,thornjo01,0,777,28.0,81.2,25.0,77.0,102.0,21.2,54.8,11.3,15.4,9.4,0.2,4.2,44.4,31.8,0.8,173.2,14.74
Scott Thornton,LW,thornsc01,1,778,36.0,58.666666666666664,7.333333333333333,6.666666666666667,14.0,-7.333333333333333,69.33333333333333,0.6333333333333333,6.666666666666667,0.3333333333333333,0.3333333333333333,1.0,4.666666666666667,1.6666666666666667,0.3333333333333333,74.0,11.1
Shawn Thornton,RW,thornsh01,1,779,30.0,53.8,2.6,4.8,7.4,-2.8,88.4,0.12000000000000002,2.6,0.0,0.0,0.6,4.6,0.2,0.0,79.2,2.9400000000000004
Mathias Tjarnqvist,LW,tjarnma01,1,782,27.0,51.666666666666664,4.0,6.0,10.0,-0.6666666666666666,19.333333333333332,0.3666666666666667,3.6666666666666665,0.0,0.3333333333333333,0.0,6.0,0.0,0.0,56.666666666666664,7.866666666666667
Paul Szczechura,C,szczepa01,1,783,23.5,41.5,4.5,3.5,8.0,-8.0,15.0,0.0,3.5,1.0,0.0,0.5,3.0,0.0,0.5,67.0,6.9
Keith Tkachuk,LW,tkachke01,0,783,35.0,69.0,21.4,25.2,46.6,-3.8,71.6,5.08,11.0,10.2,0.2,2.2,18.0,6.8,0.4,162.2,12.940000000000001
Jordin Tootoo,RW,tootojo01,1,785,24.0,57.0,5.6,8.2,13.8,-4.6,87.0,0.8400000000000001,5.6,0.0,0.0,0.6,8.0,0.2,0.0,95.0,6.1
Raffi Torres,LW,torrera01,1,786,26.0,64.2,15.6,12.8,28.4,-4.4,46.2,2.9,12.2,3.4,0.0,2.8,11.0,1.8,0.0,119.8,12.78
Kris Versteeg,RW,verstkr01,0,788,22.0,56.666666666666664,14.666666666666666,19.0,33.666666666666664,7.333333333333333,32.0,3.6,9.0,3.3333333333333335,2.3333333333333335,2.3333333333333335,12.0,5.666666666666667,1.3333333333333333,114.66666666666667,12.066666666666668
Darcy Tucker,C,tuckeda01,0,788,32.0,67.6,17.6,18.0,35.6,-9.4,79.0,3.16,8.6,9.0,0.0,3.0,10.6,7.4,0.0,130.2,13.12
Pierre Turgeon,C,turgepi01,1,789,36.5,39.5,10.0,16.5,26.5,0.0,21.0,2.6999999999999997,6.0,4.0,0.0,0.5,9.0,7.5,0.0,62.5,14.95
Aaron Voros,LW,vorosaa01,1,793,27.0,50.0,6.0,6.333333333333333,12.333333333333334,-6.0,117.33333333333333,1.0,4.666666666666667,1.3333333333333333,0.0,0.6666666666666666,6.0,0.3333333333333333,0.0,46.666666666666664,13.066666666666668
R.J. Umberger,C,umberrj01,0,793,25.0,78.4,19.6,23.8,43.4,-9.8,34.2,3.88,13.4,5.6,0.6,2.4,16.6,5.4,1.8,180.0,11.08
John Tavares,C,tavarjo01,0,794,19.0,82.0,24.0,30.0,54.0,-15.0,22.0,5.1,13.0,11.0,0.0,2.0,16.0,14.0,0.0,186.0,12.9
Scottie Upshall,RW,upshasc01,1,794,24.0,52.8,12.6,14.4,27.0,6.2,54.6,3.18,10.0,2.4,0.2,2.4,12.6,2.0,0.0,119.6,10.819999999999999
Viktor Tikhonov,RW,tikhovi01,1,796,20.0,61.0,8.0,8.0,16.0,-3.0,20.0,1.2,7.0,1.0,0.0,1.0,7.0,0.0,1.0,71.0,11.3
Ryan VandenBussche,RW,vandery01,1,797,32.0,20.0,1.0,0.0,1.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0
Thomas Vanek,LW,vanekth01,0,799,24.0,77.8,34.4,28.2,62.6,7.8,52.4,7.959999999999999,19.0,15.0,0.4,5.8,20.4,7.8,0.0,214.8,15.959999999999999
Andreas Thuresson,RW,thurean01,1,799,22.0,22.0,1.0,2.0,3.0,-5.0,4.0,-0.2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,3.3
Vaclav Varada,RW,varadva01,1,800,29.0,76.0,5.0,16.0,21.0,2.0,50.0,1.2,4.0,1.0,0.0,0.0,15.0,1.0,0.0,114.0,4.4
Josef Vasicek,C,vasicjo01,1,801,26.0,55.666666666666664,8.666666666666666,13.333333333333334,22.0,-0.3333333333333333,37.333333333333336,1.8,8.0,0.0,0.6666666666666666,0.6666666666666666,10.0,3.0,0.3333333333333333,81.33333333333333,10.1
Stephane Veilleux,LW,veillst01,1,802,26.0,76.2,8.2,8.6,16.8,-10.8,51.8,0.58,8.0,0.0,0.2,0.6,7.6,0.6,0.4,109.4,7.3
Antoine Vermette,C,vermean01,0,803,25.0,80.2,21.4,24.8,46.2,2.6,45.8,4.66,15.2,3.2,3.0,2.2,18.8,5.0,1.0,155.8,13.98
J.P. Vigier,RW,vigiejp01,1,804,29.5,56.5,4.5,7.0,11.5,-2.0,33.5,0.25,3.5,0.5,0.5,0.0,5.5,0.5,1.0,68.0,6.75
Pavel Vorobiev,RW,vorobpa01,1,808,23.0,39.0,9.0,12.0,21.0,-2.0,34.0,1.9,7.0,2.0,0.0,0.0,5.0,6.0,1.0,87.0,10.3
Radim Vrbata,RW,vrbatra01,0,809,26.0,62.8,16.6,20.4,37.0,2.2,18.8,3.96,10.8,5.2,0.6,2.2,13.2,6.4,0.8,190.6,8.379999999999999
David Výborný,RW,vyborda01,0,810,32.0,76.0,15.0,36.666666666666664,51.666666666666664,-3.6666666666666665,48.0,4.3,10.0,4.333333333333333,0.6666666666666666,2.6666666666666665,17.333333333333332,19.333333333333332,0.0,136.33333333333334,10.633333333333333
Scott Walker,RW,walkesc01,1,812,34.0,51.0,10.0,14.4,24.4,-3.6,53.4,2.04,7.0,2.6,0.4,2.2,11.2,3.2,0.0,99.2,9.34
Craig Weller,RW,wellecr01,1,812,27.5,47.5,2.0,5.0,7.0,-5.0,63.5,0.1,1.5,0.5,0.0,0.5,5.0,0.0,0.0,49.5,3.95
James van Riemsdyk,LW,vanrija01,0,813,20.0,78.0,15.0,20.0,35.0,-1.0,30.0,3.8,11.0,4.0,0.0,6.0,17.0,3.0,0.0,173.0,8.7
Joel Ward,RW,wardjo02,1,813,27.666666666666668,53.666666666666664,10.0,13.333333333333334,23.333333333333332,-1.3333333333333333,15.666666666666666,2.0666666666666664,7.0,2.0,1.0,1.0,12.333333333333334,0.6666666666666666,0.3333333333333333,93.0,7.5
Wes Walz,C,walzwe01,1,815,36.0,51.666666666666664,9.666666666666666,12.0,21.666666666666668,1.6666666666666667,32.333333333333336,2.1,8.666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,10.666666666666666,0.3333333333333333,1.0,71.0,12.6
Kyle Wanvig,RW,wanviky01,1,816,26.0,20.666666666666668,1.6666666666666667,2.6666666666666665,4.333333333333333,-3.0,23.666666666666668,0.19999999999999998,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.0,0.0,21.666666666666668,8.65
Jason Ward,RW,wardja01,1,818,28.5,57.75,6.5,8.75,15.25,-9.25,32.0,0.6,5.25,0.25,1.0,0.5,7.5,0.5,0.75,79.75,6.2
Doug Weight,C,weighdo01,0,822,37.0,61.6,10.4,28.8,39.2,-3.8,45.2,3.1,6.2,4.2,0.0,1.0,15.6,12.8,0.4,110.2,8.8
Mattias Weinhandl,RW,weinhma01,1,823,25.5,40.0,2.5,4.0,6.5,-3.0,17.0,0.2,2.5,0.0,0.0,0.0,3.5,0.5,0.0,30.0,20.15
Jakub Voracek,RW,voracja01,0,825,19.5,80.5,12.5,31.5,44.0,2.0,35.0,4.05,10.5,2.0,0.0,1.0,25.0,6.5,0.0,127.5,9.65
Stephen Weiss,C,weissst01,0,825,24.0,69.4,16.8,29.6,46.4,4.6,30.4,4.6,9.6,7.0,0.2,2.4,18.6,10.4,0.6,143.2,11.620000000000001
Petr Vrana,C,vranape01,1,827,23.0,16.0,1.0,0.0,1.0,-4.0,2.0,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.7
Kyle Wellwood,C,wellwky01,1,827,24.0,67.4,12.6,19.4,32.0,-0.2,6.0,2.82,7.0,5.6,0.0,1.6,10.4,9.0,0.0,93.0,13.780000000000001
Jesse Winchester,C,winchje01,1,828,25.0,43.0,1.6666666666666667,8.666666666666666,10.333333333333334,-0.3333333333333333,19.0,0.5666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,8.333333333333334,0.3333333333333333,0.0,64.33333333333333,1.7333333333333334
Daniel Winnik,C,winnida01,1,829,23.0,67.33333333333333,6.0,11.333333333333334,17.333333333333332,-0.3333333333333333,33.333333333333336,1.0,6.0,0.0,0.0,0.6666666666666666,9.666666666666666,0.3333333333333333,1.3333333333333333,90.33333333333333,6.1000000000000005
Rickard Wallin,C,walliri01,1,831,29.0,60.0,2.0,7.0,9.0,-7.0,20.0,-0.5,2.0,0.0,0.0,0.0,7.0,0.0,0.0,72.0,2.8
Todd White,C,whiteto02,0,833,32.0,71.8,15.0,29.0,44.0,-5.0,25.2,3.84,8.2,6.2,0.6,1.6,18.0,10.6,0.4,124.8,12.059999999999999
Trent Whitfield,C,whitftr01,1,834,30.333333333333332,16.333333333333332,0.6666666666666666,2.3333333333333335,3.0,-1.0,7.0,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,0.0,20.0,1.6333333333333335
Ray Whitney,LW,whitnra01,0,835,35.0,74.4,23.8,43.0,66.8,-3.0,35.2,6.9,16.2,7.6,0.0,3.8,21.6,21.4,0.0,191.2,12.42
Tom Wandell,C,wandeto01,1,835,22.5,32.0,3.0,6.0,9.0,0.5,9.0,0.55,3.0,0.0,0.0,1.5,5.0,0.5,0.5,54.0,5.1
Jason Wiemer,LW,wiemeja01,1,838,29.0,49.0,2.0,2.0,4.0,-4.0,103.0,-0.1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,5.4
Jason Williams,C,willija01,0,839,27.0,65.0,14.8,22.8,37.6,-1.6,24.8,3.5799999999999996,9.2,5.4,0.2,3.0,14.0,8.8,0.0,135.2,10.72
Justin Williams,RW,williju01,0,841,26.0,58.8,17.4,25.8,43.2,-2.6,46.4,4.1,11.0,5.2,1.2,2.6,16.0,8.8,1.0,173.4,8.86
Brian Willsie,RW,willsbr01,1,842,29.0,52.4,7.0,8.6,15.6,-10.8,34.0,0.58,4.8,2.0,0.2,0.6,5.6,3.0,0.0,87.8,5.380000000000001
Clarke Wilm,C,wilmcl01,1,843,29.0,60.0,1.0,7.0,8.0,-15.0,43.0,-0.9,1.0,0.0,0.0,0.0,6.0,0.0,1.0,50.0,2.0
Brad Winchester,LW,winchbr01,1,844,26.0,49.4,4.2,4.2,8.4,-3.8,70.0,0.43999999999999995,3.0,1.2,0.0,0.6,3.4,0.8,0.0,54.4,5.82
Travis Zajac,C,zajactr01,0,847,22.5,81.5,19.0,32.25,51.25,11.25,25.0,5.550000000000001,13.25,5.5,0.25,2.25,21.25,10.0,1.0,171.0,11.1
Ryan White,RW,whitery01,1,847,21.0,16.0,0.0,2.0,2.0,-6.0,16.0,-0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0
